aoi_id,aoi_role,target_year,item_id,selection_order,asset,source_href,local_path,sha256,width,height,crs,resolution_m,nodata,status
laberinto_development,dataset_development,2022,S2A_MSIL2A_20220615T144741_R139_T19LDG_20240620T023425,1,B02,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/19/L/DG/2022/06/15/S2A_MSIL2A_20220615T144741_N0510_R139_T19LDG_20240620T023425.SAFE/GRANULE/L2A_T19LDG_A036458_20220615T144741/IMG_DATA/R10m/T19LDG_20220615T144741_B02_10m.tif,data\raw\sentinel2\laberinto_development\2022\S2A_MSIL2A_20220615T144741_R139_T19LDG_20240620T023425\B02_10m.tif,ea16a9d1542b1ab652019e40c0dcc6b572db9ecdbbc4576ae649185dae9effa1,1525,1331,EPSG:32719,10.0,0,acquired
laberinto_development,dataset_development,2022,S2A_MSIL2A_20220615T144741_R139_T19LDG_20240620T023425,1,B03,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/19/L/DG/2022/06/15/S2A_MSIL2A_20220615T144741_N0510_R139_T19LDG_20240620T023425.SAFE/GRANULE/L2A_T19LDG_A036458_20220615T144741/IMG_DATA/R10m/T19LDG_20220615T144741_B03_10m.tif,data\raw\sentinel2\laberinto_development\2022\S2A_MSIL2A_20220615T144741_R139_T19LDG_20240620T023425\B03_10m.tif,4fa2486333d13e9fa629b613808c20a6c830565ee9091c21b0f1badb21cc72af,1525,1331,EPSG:32719,10.0,0,acquired
laberinto_development,dataset_development,2022,S2A_MSIL2A_20220615T144741_R139_T19LDG_20240620T023425,1,B04,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/19/L/DG/2022/06/15/S2A_MSIL2A_20220615T144741_N0510_R139_T19LDG_20240620T023425.SAFE/GRANULE/L2A_T19LDG_A036458_20220615T144741/IMG_DATA/R10m/T19LDG_20220615T144741_B04_10m.tif,data\raw\sentinel2\laberinto_development\2022\S2A_MSIL2A_20220615T144741_R139_T19LDG_20240620T023425\B04_10m.tif,2f4f1c87357f8a7603d9a2e64c1cdd65b08f3a5c0d82403f6470ff6063907e91,1525,1331,EPSG:32719,10.0,0,acquired
laberinto_development,dataset_development,2022,S2A_MSIL2A_20220615T144741_R139_T19LDG_20240620T023425,1,B08,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/19/L/DG/2022/06/15/S2A_MSIL2A_20220615T144741_N0510_R139_T19LDG_20240620T023425.SAFE/GRANULE/L2A_T19LDG_A036458_20220615T144741/IMG_DATA/R10m/T19LDG_20220615T144741_B08_10m.tif,data\raw\sentinel2\laberinto_development\2022\S2A_MSIL2A_20220615T144741_R139_T19LDG_20240620T023425\B08_10m.tif,6f824f3b8c49fb31d5e299feb034e0339d2fc11e6b327e0abf439ce915596823,1525,1331,EPSG:32719,10.0,0,acquired
las_piedras_development,dataset_development,2018,S2B_MSIL2A_20180830T144719_R139_T19LDG_20201103T163533,1,SCL,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/19/L/DG/2018/08/30/S2B_MSIL2A_20180830T144719_N0212_R139_T19LDG_20201103T163533.SAFE/GRANULE/L2A_T19LDG_A007744_20180830T144952/IMG_DATA/R20m/T19LDG_20180830T144719_SCL_20m.tif,data\raw\sentinel2\las_piedras_development\2018\S2B_MSIL2A_20180830T144719_R139_T19LDG_20201103T163533\SCL_10m.tif,6761010eac330555e0ace0a9fc20b86d879d611ec320fde8b66faeb19b87f764,1526,1329,EPSG:32719,10.0,255,acquired
las_piedras_development,dataset_development,2018,S2B_MSIL2A_20180830T144719_R139_T19LDG_20201103T163533,1,B02,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/19/L/DG/2018/08/30/S2B_MSIL2A_20180830T144719_N0212_R139_T19LDG_20201103T163533.SAFE/GRANULE/L2A_T19LDG_A007744_20180830T144952/IMG_DATA/R10m/T19LDG_20180830T144719_B02_10m.tif,data\raw\sentinel2\las_piedras_development\2018\S2B_MSIL2A_20180830T144719_R139_T19LDG_20201103T163533\B02_10m.tif,07e632b20d4e881265892de69622efd446cb5a4d7a988e49568f2cacc81f6eda,1526,1329,EPSG:32719,10.0,0,acquired
las_piedras_development,dataset_development,2018,S2B_MSIL2A_20180830T144719_R139_T19LDG_20201103T163533,1,B03,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/19/L/DG/2018/08/30/S2B_MSIL2A_20180830T144719_N0212_R139_T19LDG_20201103T163533.SAFE/GRANULE/L2A_T19LDG_A007744_20180830T144952/IMG_DATA/R10m/T19LDG_20180830T144719_B03_10m.tif,data\raw\sentinel2\las_piedras_development\2018\S2B_MSIL2A_20180830T144719_R139_T19LDG_20201103T163533\B03_10m.tif,68086cfb78d6cc2b2a00621a06e100c370cd26bc8e907dd8457ddc5d75c308f1,1526,1329,EPSG:32719,10.0,0,acquired
las_piedras_development,dataset_development,2018,S2B_MSIL2A_20180830T144719_R139_T19LDG_20201103T163533,1,B04,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/19/L/DG/2018/08/30/S2B_MSIL2A_20180830T144719_N0212_R139_T19LDG_20201103T163533.SAFE/GRANULE/L2A_T19LDG_A007744_20180830T144952/IMG_DATA/R10m/T19LDG_20180830T144719_B04_10m.tif,data\raw\sentinel2\las_piedras_development\2018\S2B_MSIL2A_20180830T144719_R139_T19LDG_20201103T163533\B04_10m.tif,bf76766fe29c382b8fb72f22a6d226734c474c820dbb71ec3894c03cfa0d1449,1526,1329,EPSG:32719,10.0,0,acquired
las_piedras_development,dataset_development,2018,S2B_MSIL2A_20180830T144719_R139_T19LDG_20201103T163533,1,B08,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/19/L/DG/2018/08/30/S2B_MSIL2A_20180830T144719_N0212_R139_T19LDG_20201103T163533.SAFE/GRANULE/L2A_T19LDG_A007744_20180830T144952/IMG_DATA/R10m/T19LDG_20180830T144719_B08_10m.tif,data\raw\sentinel2\las_piedras_development\2018\S2B_MSIL2A_20180830T144719_R139_T19LDG_20201103T163533\B08_10m.tif,f4737a4a4e34810a174eb5bc126580d3c379d4307f835e1d9383d6af0b6edd17,1526,1329,EPSG:32719,10.0,0,acquired
las_piedras_development,dataset_development,2022,S2A_MSIL2A_20220615T144741_R139_T19LDG_20240620T023425,1,SCL,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/19/L/DG/2022/06/15/S2A_MSIL2A_20220615T144741_N0510_R139_T19LDG_20240620T023425.SAFE/GRANULE/L2A_T19LDG_A036458_20220615T144741/IMG_DATA/R20m/T19LDG_20220615T144741_SCL_20m.tif,data\raw\sentinel2\las_piedras_development\2022\S2A_MSIL2A_20220615T144741_R139_T19LDG_20240620T023425\SCL_10m.tif,be1dfaef3bd9722741e58f47e12ce10a2dfcf77c6ca5c05de21516a96e34136d,1526,1329,EPSG:32719,10.0,255,acquired
las_piedras_development,dataset_development,2022,S2A_MSIL2A_20220615T144741_R139_T19LDG_20240620T023425,1,B02,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/19/L/DG/2022/06/15/S2A_MSIL2A_20220615T144741_N0510_R139_T19LDG_20240620T023425.SAFE/GRANULE/L2A_T19LDG_A036458_20220615T144741/IMG_DATA/R10m/T19LDG_20220615T144741_B02_10m.tif,data\raw\sentinel2\las_piedras_development\2022\S2A_MSIL2A_20220615T144741_R139_T19LDG_20240620T023425\B02_10m.tif,62cc84a1edb8fa48747a73d89dad2e832752b4488afa2bd5b12bd9b75d2734d2,1526,1329,EPSG:32719,10.0,0,acquired
las_piedras_development,dataset_development,2022,S2A_MSIL2A_20220615T144741_R139_T19LDG_20240620T023425,1,B03,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/19/L/DG/2022/06/15/S2A_MSIL2A_20220615T144741_N0510_R139_T19LDG_20240620T023425.SAFE/GRANULE/L2A_T19LDG_A036458_20220615T144741/IMG_DATA/R10m/T19LDG_20220615T144741_B03_10m.tif,data\raw\sentinel2\las_piedras_development\2022\S2A_MSIL2A_20220615T144741_R139_T19LDG_20240620T023425\B03_10m.tif,58a9123f08407db330c9bcb5e78e57661490e3c9ab17641d2e53c6d3f9f096b5,1526,1329,EPSG:32719,10.0,0,acquired
las_piedras_development,dataset_development,2022,S2A_MSIL2A_20220615T144741_R139_T19LDG_20240620T023425,1,B04,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/19/L/DG/2022/06/15/S2A_MSIL2A_20220615T144741_N0510_R139_T19LDG_20240620T023425.SAFE/GRANULE/L2A_T19LDG_A036458_20220615T144741/IMG_DATA/R10m/T19LDG_20220615T144741_B04_10m.tif,data\raw\sentinel2\las_piedras_development\2022\S2A_MSIL2A_20220615T144741_R139_T19LDG_20240620T023425\B04_10m.tif,c9ff72adfaad67d37b6eb4ef9c5f1741c3c28c99e187c69e3fdbe0ad5208a024,1526,1329,EPSG:32719,10.0,0,acquired
las_piedras_development,dataset_development,2022,S2A_MSIL2A_20220615T144741_R139_T19LDG_20240620T023425,1,B08,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/19/L/DG/2022/06/15/S2A_MSIL2A_20220615T144741_N0510_R139_T19LDG_20240620T023425.SAFE/GRANULE/L2A_T19LDG_A036458_20220615T144741/IMG_DATA/R10m/T19LDG_20220615T144741_B08_10m.tif,data\raw\sentinel2\las_piedras_development\2022\S2A_MSIL2A_20220615T144741_R139_T19LDG_20240620T023425\B08_10m.tif,12c90a57f649ab36e531b1b9e6c33f13783070eea4d2fe36006190867840332c,1526,1329,EPSG:32719,10.0,0,acquired
mining_training_area,dataset_development,2018,S2A_MSIL2A_20180828T145721_R039_T19LCF_20201027T054517,1,SCL,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/19/L/CF/2018/08/28/S2A_MSIL2A_20180828T145721_N0212_R039_T19LCF_20201027T054517.SAFE/GRANULE/L2A_T19LCF_A016624_20180828T145854/IMG_DATA/R20m/T19LCF_20180828T145721_SCL_20m.tif,data\raw\sentinel2\mining_training_area\2018\S2A_MSIL2A_20180828T145721_R039_T19LCF_20201027T054517\SCL_10m.tif,b1c99a936906595d382269455bc1935dbe2259e723a1acc66d8df7b1a5dee7d0,1636,1337,EPSG:32719,10.0,255,acquired
mining_training_area,dataset_development,2018,S2A_MSIL2A_20180828T145721_R039_T19LCF_20201027T054517,1,B02,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/19/L/CF/2018/08/28/S2A_MSIL2A_20180828T145721_N0212_R039_T19LCF_20201027T054517.SAFE/GRANULE/L2A_T19LCF_A016624_20180828T145854/IMG_DATA/R10m/T19LCF_20180828T145721_B02_10m.tif,data\raw\sentinel2\mining_training_area\2018\S2A_MSIL2A_20180828T145721_R039_T19LCF_20201027T054517\B02_10m.tif,9fdf9a2877bfcd3ad58778b423aa29ab709b5d1587636f33c8918f2551f3d377,1636,1337,EPSG:32719,10.0,0,acquired
mining_training_area,dataset_development,2018,S2A_MSIL2A_20180828T145721_R039_T19LCF_20201027T054517,1,B03,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/19/L/CF/2018/08/28/S2A_MSIL2A_20180828T145721_N0212_R039_T19LCF_20201027T054517.SAFE/GRANULE/L2A_T19LCF_A016624_20180828T145854/IMG_DATA/R10m/T19LCF_20180828T145721_B03_10m.tif,data\raw\sentinel2\mining_training_area\2018\S2A_MSIL2A_20180828T145721_R039_T19LCF_20201027T054517\B03_10m.tif,956c0cac2d4b79b86310fb120a5afe382d4e811a3b53b7c9910ad6f0ff1d2a76,1636,1337,EPSG:32719,10.0,0,acquired
mining_training_area,dataset_development,2018,S2A_MSIL2A_20180828T145721_R039_T19LCF_20201027T054517,1,B04,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/19/L/CF/2018/08/28/S2A_MSIL2A_20180828T145721_N0212_R039_T19LCF_20201027T054517.SAFE/GRANULE/L2A_T19LCF_A016624_20180828T145854/IMG_DATA/R10m/T19LCF_20180828T145721_B04_10m.tif,data\raw\sentinel2\mining_training_area\2018\S2A_MSIL2A_20180828T145721_R039_T19LCF_20201027T054517\B04_10m.tif,37c9a214d9d96545ff3c19cee2907cbb145757841a6982fb78019a0fc05556ca,1636,1337,EPSG:32719,10.0,0,acquired
mining_training_area,dataset_development,2018,S2A_MSIL2A_20180828T145721_R039_T19LCF_20201027T054517,1,B08,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/19/L/CF/2018/08/28/S2A_MSIL2A_20180828T145721_N0212_R039_T19LCF_20201027T054517.SAFE/GRANULE/L2A_T19LCF_A016624_20180828T145854/IMG_DATA/R10m/T19LCF_20180828T145721_B08_10m.tif,data\raw\sentinel2\mining_training_area\2018\S2A_MSIL2A_20180828T145721_R039_T19LCF_20201027T054517\B08_10m.tif,5b5e9de09f60075b3b040491f685ee97f8ae23a6bf5e29243a85a6f7fe7799da,1636,1337,EPSG:32719,10.0,0,acquired
mining_training_area,dataset_development,2022,S2B_MSIL2A_20220613T145729_R039_T19LCF_20220614T100200,1,SCL,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/19/L/CF/2022/06/13/S2B_MSIL2A_20220613T145729_N0400_R039_T19LCF_20220614T100200.SAFE/GRANULE/L2A_T19LCF_A027521_20220613T145913/IMG_DATA/R20m/T19LCF_20220613T145729_SCL_20m.tif,data\raw\sentinel2\mining_training_area\2022\S2B_MSIL2A_20220613T145729_R039_T19LCF_20220614T100200\SCL_10m.tif,4da69c4af80ee85fc4d3b3742e6fbb93cfdf76fd54e0bb6ed6ccda074d395648,1636,1337,EPSG:32719,10.0,255,acquired
mining_training_area,dataset_development,2022,S2B_MSIL2A_20220613T145729_R039_T19LCF_20220614T100200,1,B02,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/19/L/CF/2022/06/13/S2B_MSIL2A_20220613T145729_N0400_R039_T19LCF_20220614T100200.SAFE/GRANULE/L2A_T19LCF_A027521_20220613T145913/IMG_DATA/R10m/T19LCF_20220613T145729_B02_10m.tif,data\raw\sentinel2\mining_training_area\2022\S2B_MSIL2A_20220613T145729_R039_T19LCF_20220614T100200\B02_10m.tif,f31ae9989d5ac5564095c4161db17a3c1f027b935762b9ae8181cefae873422d,1636,1337,EPSG:32719,10.0,0,acquired
mining_training_area,dataset_development,2022,S2B_MSIL2A_20220613T145729_R039_T19LCF_20220614T100200,1,B03,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/19/L/CF/2022/06/13/S2B_MSIL2A_20220613T145729_N0400_R039_T19LCF_20220614T100200.SAFE/GRANULE/L2A_T19LCF_A027521_20220613T145913/IMG_DATA/R10m/T19LCF_20220613T145729_B03_10m.tif,data\raw\sentinel2\mining_training_area\2022\S2B_MSIL2A_20220613T145729_R039_T19LCF_20220614T100200\B03_10m.tif,7f74684bc6a731c73c1400f28b5a2cfa8b1409a8748800abb13b5399b5608068,1636,1337,EPSG:32719,10.0,0,acquired
mining_training_area,dataset_development,2022,S2B_MSIL2A_20220613T145729_R039_T19LCF_20220614T100200,1,B04,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/19/L/CF/2022/06/13/S2B_MSIL2A_20220613T145729_N0400_R039_T19LCF_20220614T100200.SAFE/GRANULE/L2A_T19LCF_A027521_20220613T145913/IMG_DATA/R10m/T19LCF_20220613T145729_B04_10m.tif,data\raw\sentinel2\mining_training_area\2022\S2B_MSIL2A_20220613T145729_R039_T19LCF_20220614T100200\B04_10m.tif,172275b578ef496510fc3ddbe15698ffb35e787f1f8a99747951139887f9c07f,1636,1337,EPSG:32719,10.0,0,acquired
mining_training_area,dataset_development,2022,S2B_MSIL2A_20220613T145729_R039_T19LCF_20220614T100200,1,B08,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/19/L/CF/2022/06/13/S2B_MSIL2A_20220613T145729_N0400_R039_T19LCF_20220614T100200.SAFE/GRANULE/L2A_T19LCF_A027521_20220613T145913/IMG_DATA/R10m/T19LCF_20220613T145729_B08_10m.tif,data\raw\sentinel2\mining_training_area\2022\S2B_MSIL2A_20220613T145729_R039_T19LCF_20220614T100200\B08_10m.tif,468d6e472247181eed82c3ffed79f044ad3380064850971cc90cde66bd4187f2,1636,1337,EPSG:32719,10.0,0,acquired
tambopata_test_area,diagnostic_holdout,2018,S2B_MSIL2A_20180813T145719_R039_T19LDF_20201011T012216,1,SCL,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/19/L/DF/2018/08/13/S2B_MSIL2A_20180813T145719_N0212_R039_T19LDF_20201011T012216.SAFE/GRANULE/L2A_T19LDF_A007501_20180813T150106/IMG_DATA/R20m/T19LDF_20180813T145719_SCL_20m.tif,data\raw\sentinel2\tambopata_test_area\2018\S2B_MSIL2A_20180813T145719_R039_T19LDF_20201011T012216\SCL_10m.tif,6a164c9f22e9344b56852ccd6689592eb69edbf209dfa41d9b82e982680ed65c,1306,1111,EPSG:32719,10.0,255,acquired
tambopata_test_area,diagnostic_holdout,2018,S2B_MSIL2A_20180813T145719_R039_T19LDF_20201011T012216,1,B02,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/19/L/DF/2018/08/13/S2B_MSIL2A_20180813T145719_N0212_R039_T19LDF_20201011T012216.SAFE/GRANULE/L2A_T19LDF_A007501_20180813T150106/IMG_DATA/R10m/T19LDF_20180813T145719_B02_10m.tif,data\raw\sentinel2\tambopata_test_area\2018\S2B_MSIL2A_20180813T145719_R039_T19LDF_20201011T012216\B02_10m.tif,1acb1dc361f66c4af4313d4c30b317a5b68e6c630e19aab5e07884dc932f0517,1306,1111,EPSG:32719,10.0,0,acquired
tambopata_test_area,diagnostic_holdout,2018,S2B_MSIL2A_20180813T145719_R039_T19LDF_20201011T012216,1,B03,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/19/L/DF/2018/08/13/S2B_MSIL2A_20180813T145719_N0212_R039_T19LDF_20201011T012216.SAFE/GRANULE/L2A_T19LDF_A007501_20180813T150106/IMG_DATA/R10m/T19LDF_20180813T145719_B03_10m.tif,data\raw\sentinel2\tambopata_test_area\2018\S2B_MSIL2A_20180813T145719_R039_T19LDF_20201011T012216\B03_10m.tif,5309a5729cb0a72b37131e0cb97637a2da8885584f02864e3a41e2a5124e9946,1306,1111,EPSG:32719,10.0,0,acquired
tambopata_test_area,diagnostic_holdout,2018,S2B_MSIL2A_20180813T145719_R039_T19LDF_20201011T012216,1,B04,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/19/L/DF/2018/08/13/S2B_MSIL2A_20180813T145719_N0212_R039_T19LDF_20201011T012216.SAFE/GRANULE/L2A_T19LDF_A007501_20180813T150106/IMG_DATA/R10m/T19LDF_20180813T145719_B04_10m.tif,data\raw\sentinel2\tambopata_test_area\2018\S2B_MSIL2A_20180813T145719_R039_T19LDF_20201011T012216\B04_10m.tif,b1d4a1eff63b5a442e12696622c76dab46cd476e1341ffe7bde8fa6a1369bf18,1306,1111,EPSG:32719,10.0,0,acquired
tambopata_test_area,diagnostic_holdout,2018,S2B_MSIL2A_20180813T145719_R039_T19LDF_20201011T012216,1,B08,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/19/L/DF/2018/08/13/S2B_MSIL2A_20180813T145719_N0212_R039_T19LDF_20201011T012216.SAFE/GRANULE/L2A_T19LDF_A007501_20180813T150106/IMG_DATA/R10m/T19LDF_20180813T145719_B08_10m.tif,data\raw\sentinel2\tambopata_test_area\2018\S2B_MSIL2A_20180813T145719_R039_T19LDF_20201011T012216\B08_10m.tif,220031910340d83a3755259cea49428f76ce2234f3e0b3c4ced26534c44face2,1306,1111,EPSG:32719,10.0,0,acquired
tambopata_test_area,diagnostic_holdout,2022,S2B_MSIL2A_20220901T145729_R039_T19LDF_20220902T070719,1,SCL,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/19/L/DF/2022/09/01/S2B_MSIL2A_20220901T145729_N0400_R039_T19LDF_20220902T070719.SAFE/GRANULE/L2A_T19LDF_A028665_20220901T145726/IMG_DATA/R20m/T19LDF_20220901T145729_SCL_20m.tif,data\raw\sentinel2\tambopata_test_area\2022\S2B_MSIL2A_20220901T145729_R039_T19LDF_20220902T070719\SCL_10m.tif,7fc914864b125ea1192430748e0a1c71ae634c3b4848060e470231dbf38dabf7,1306,1111,EPSG:32719,10.0,255,acquired
tambopata_test_area,diagnostic_holdout,2022,S2B_MSIL2A_20220901T145729_R039_T19LDF_20220902T070719,1,B02,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/19/L/DF/2022/09/01/S2B_MSIL2A_20220901T145729_N0400_R039_T19LDF_20220902T070719.SAFE/GRANULE/L2A_T19LDF_A028665_20220901T145726/IMG_DATA/R10m/T19LDF_20220901T145729_B02_10m.tif,data\raw\sentinel2\tambopata_test_area\2022\S2B_MSIL2A_20220901T145729_R039_T19LDF_20220902T070719\B02_10m.tif,ada07a8c7380312e1bcfecc4110cd93ca921018deaf3d13b2ef4773a8b7e814e,1306,1111,EPSG:32719,10.0,0,acquired
tambopata_test_area,diagnostic_holdout,2022,S2B_MSIL2A_20220901T145729_R039_T19LDF_20220902T070719,1,B03,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/19/L/DF/2022/09/01/S2B_MSIL2A_20220901T145729_N0400_R039_T19LDF_20220902T070719.SAFE/GRANULE/L2A_T19LDF_A028665_20220901T145726/IMG_DATA/R10m/T19LDF_20220901T145729_B03_10m.tif,data\raw\sentinel2\tambopata_test_area\2022\S2B_MSIL2A_20220901T145729_R039_T19LDF_20220902T070719\B03_10m.tif,85fad33269e6646eedac80ce2cd5585a4a2cf0a29a0f9071f1414f3bf5ece7c6,1306,1111,EPSG:32719,10.0,0,acquired
tambopata_test_area,diagnostic_holdout,2022,S2B_MSIL2A_20220901T145729_R039_T19LDF_20220902T070719,1,B04,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/19/L/DF/2022/09/01/S2B_MSIL2A_20220901T145729_N0400_R039_T19LDF_20220902T070719.SAFE/GRANULE/L2A_T19LDF_A028665_20220901T145726/IMG_DATA/R10m/T19LDF_20220901T145729_B04_10m.tif,data\raw\sentinel2\tambopata_test_area\2022\S2B_MSIL2A_20220901T145729_R039_T19LDF_20220902T070719\B04_10m.tif,bf293b169b1689c7baf1ac79b1fd6078b5dda96f1b04d3866acfd573f9c11bdd,1306,1111,EPSG:32719,10.0,0,acquired
tambopata_test_area,diagnostic_holdout,2022,S2B_MSIL2A_20220901T145729_R039_T19LDF_20220902T070719,1,B08,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/19/L/DF/2022/09/01/S2B_MSIL2A_20220901T145729_N0400_R039_T19LDF_20220902T070719.SAFE/GRANULE/L2A_T19LDF_A028665_20220901T145726/IMG_DATA/R10m/T19LDF_20220901T145729_B08_10m.tif,data\raw\sentinel2\tambopata_test_area\2022\S2B_MSIL2A_20220901T145729_R039_T19LDF_20220902T070719\B08_10m.tif,9fec2c98475efff2ce216a90af7cf1e11b70c56334dfc21b1870c02fab29e17f,1306,1111,EPSG:32719,10.0,0,acquired
